,Country Name,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,GHG Type
145,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,284532.9125,293636.64,299018.4025,300156.715,306538.5025,312677.465,302588.9675,309693.3375,318104.9725,323664.2025,331764.46,344887.8,364584.8725,380946.59,397530.1725,405785.2925,403216.4175,404088.565,404028.595,407797.8875,427893.4175,427541.9469,429746.4462,427079.8581,433815.2275,440618.0569,442998.9861,441517.7053,435783.5045,443522.1588,449213.973,0.0,0.0,0.0,Methane
146,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106201.452,110127.2912,111795.6632,114572.287,118029.3664,119982.1758,112951.5026,116279.919,123589.82,123968.8248,123867.3144,129801.6904,140159.272,145643.7082,156144.0682,155051.7466,152909.3342,158545.206,152347.6294,148568.2808,166103.9444,165536.284,166532.6111,167137.7147,173944.7816,171295.0848,170877.6004,179686.9665,175119.3188,182232.0875,191103.2517,0.0,0.0,0.0,Nitrous Oxide
147,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,590562.4645,609239.3312,618679.4657000001,629988.5020000001,647065.3689,673943.4408,677954.5701,707308.2565,732281.9924999999,748591.7273,769449.9744,794065.1904,822500.6444999999,837398.3981999999,882191.5407,894319.5390999999,891750.3517,915189.571,932716.8243999999,906367.0683,995264.4619,1011373.6309,1050511.9573,1081062.2728,1119378.0091,1097257.2417000001,1060953.8865,1076889.4718,1044741.6233,1060072.2463,1054456.0247,0.0,0.0,0.0,Total
148,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1930.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147.4,0.0,0.0,0.0,0.0,1793.4,0.0,0.0,2707.5,0.0,3336.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
149,Brazil,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,197897.4,205475.4,207865.4,215259.5,222497.5,241283.8,262414.1,281335.0,290587.2,300958.7,313670.8,319375.7,317756.5,310808.1,328517.3,331689.1,335624.6,352555.8,373633.1,350000.9,397931.1,418295.4,454232.9,486844.7,511618.0,485344.1,447077.3,455684.8,433838.8,434318.0,414138.8,0.0,0.0,0.0,Carbon Dioxide
150,British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
151,British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Carbon Dioxide
152,British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Total
153,British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Nitrous Oxide
154,British Virgin Islands,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Methane
155,Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1414.806884,1497.653671,1595.082958,1679.809745,1636.179032,1674.865819,1637.816344,1648.961869,1585.864895,1744.32042,1849.905946,1788.495525,1914.175105,2034.227184,2038.369263,1995.826342,2189.584176,2046.59201,2121.789843,1924.455177,1922.33051,1972.759071,1924.160132,1763.671194,1741.344755,1668.833316,1656.69293,1721.400043,1686.527157,1637.264271,1538.873884,0.0,0.0,0.0,Methane
156,Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4721.720908,4929.960153,5231.252698,5660.863943,5955.6150880000005,6332.347933,6523.371491999999,6939.403050999999,6171.433910999999,6252.68067,6750.148229999999,6584.078697000001,6618.602164000001,7640.599731,7238.010498000001,7334.617465000001,9809.817977,9296.57309,10495.515202,9905.067815,9632.769227,9415.290327,9344.726326,9098.442727000001,8942.246626,8187.640726,8748.382224,9131.398621999999,9351.64062,8816.867218,11264.770316,0.0,0.0,0.0,Total
157,Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.614024,47.806482,50.76974,52.954198,54.336056,56.782114,58.355148,65.241182,67.669016,75.36025,81.642284,86.783172,84.327059,90.872547,96.641235,91.891123,99.433801,106.78108,106.325359,106.312638,112.638717,109.831256,121.066194,125.971533,120.601871,121.10741,123.189294,119.798579,125.113463,121.802947,137.896432,0.0,0.0,0.0,Nitrous Oxide
158,Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.7,0.0,0.0,0.0,0.0,255.6,0.0,0.0,354.9,0.0,427.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
159,Brunei Darussalam,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3260.3,3384.5,3585.4,3928.1,4265.1,4600.7,4827.2,5225.2,4517.9,4433.0,4717.9,4708.8,4620.1,5515.5,5103.0,4991.3,7520.8,7143.2,7912.5,7874.3,7170.8,7332.7,7299.5,7208.8,7080.3,6397.7,6968.5,7290.2,7540.0,7057.8,9588.0,0.0,0.0,0.0,Carbon Dioxide
160,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8325.997492,7130.395562,5315.178195,4607.636333,4651.881791,4421.328639,4507.134287,4226.548999,3652.012262,3402.069329,3794.758122,3999.057483,4416.207542,4525.398803,4422.982158,4038.575357,3308.947855,3671.973382,3888.242253,3867.25484,3800.083119,4441.876354,3534.013634,3858.6043,3933.905001,4104.06579,4323.603333,4295.88871,4253.330888,4368.373865,4328.729643,0.0,0.0,0.0,Nitrous Oxide
161,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73605.7,58826.5,55364.1,55925.2,53724.0,54882.8,55301.7,52994.6,50477.5,44322.0,43421.1,46185.6,43599.9,47933.3,47265.7,47985.6,48954.8,52598.7,50039.3,42907.8,44740.6,49637.6,45023.1,39660.7,42054.4,44556.5,41586.7,43885.1,40898.2,39159.9,34138.1,0.0,0.0,0.0,Carbon Dioxide
162,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98299.324492,81304.134222,75487.014115,74046.594873,70094.916481,71309.19089900001,71873.255727,68786.17296899999,65194.299532000005,58377.785519,57895.739412,60158.905417999995,57457.312759,62300.657573000004,61016.974240999996,61290.816602,60780.284766000004,64863.721408,62752.311665,54741.47303,57000.800197,62146.821155,56339.817272,51040.160462,53492.048762,56073.159975,53030.971230999996,55266.351289,52134.833148,50385.563306000004,45447.326264999996,0.0,0.0,0.0,Total
163,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16367.627,15347.23866,14807.73592,13513.75854,11719.03469,12005.06226,12064.42144,11565.02397,11064.78727,10653.71619,10576.78129,9974.247935,9441.205217,9841.95877,9328.292083,8905.041245,8516.536911,8593.048026,8316.769412,7966.41819,7812.117078,8067.344801,7782.703638,7520.856162,7503.743761,7412.594185,7120.667898,7085.362579,6983.30226,6857.289441,6980.496622,0.0,0.0,0.0,Methane
164,Bulgaria,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,103.1,0.0,0.0,0.0,0.0,361.6,0.0,0.0,508.0,0.0,648.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
165,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6143.182661,6343.903871,6519.73008,6651.14379,6829.7925,7054.73621,7350.560679,7643.760148,7704.079618,7855.326587,8419.093556,8093.779156,8400.382256,10412.81036,10713.44596,11009.05156,10911.8739,11165.82125,11538.0211,11944.91844,12514.07079,12751.29497,12795.78415,13165.30083,13442.55502,13619.6317,14301.57899,14502.05378,14640.46857,15021.63586,15408.27314,0.0,0.0,0.0,Methane
166,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4374.896423,4583.56582,4675.449016,4759.822612,5017.483209,5136.067205,5390.035837,5640.875469,5710.1437,5872.179332,6344.045563,5807.483496,6166.322028,7483.260361,7674.056693,7959.944825,7768.920257,7908.616088,8064.49332,8245.998551,8611.161182,8601.289836,8660.852489,8947.848743,9017.334797,9099.87325,9592.083227,9622.035604,9726.011181,9729.560757,10060.67193,0.0,0.0,0.0,Nitrous Oxide
167,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
168,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11112.179084,11527.069691,11805.979096,12034.566402,12473.075708999999,12830.523415,13465.496516000001,14112.485617,14293.543318,14660.895918999999,15812.069119,14925.492651999999,15593.934284,18998.550721,19521.342653,20120.286385,20081.274157,20757.257338,21512.114419999998,22121.016991,23219.531972,23552.984806,24149.636639,25060.149573000002,25456.889817,26521.30495,27891.462217,28749.289384,29514.179751,30397.696617,30925.64507,0.0,0.0,0.0,Total
169,Burkina Faso,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,594.1,599.6,610.8,623.6,625.8,639.72,724.9,827.85,879.32,933.39,1048.93,1024.23,1027.23,1102.48,1133.84,1151.29,1400.48,1682.82,1909.6,1930.1,2094.3,2200.4,2693.0,2947.0,2997.0,3801.8,3997.8,4625.2,5147.7,5646.5,5456.7,0.0,0.0,0.0,Carbon Dioxide
170,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,599.927605,609.520329,614.433053,595.510777,538.971,552.011224,545.422483,566.041241,504.655,507.094286,518.971071,535.217857,520.219643,539.458929,573.018214,604.2925,657.641585,695.07817,750.724755,826.398841,926.155426,1008.178617,1009.981808,1207.307499,1168.25069,1161.346382,1324.809409,1608.234937,1607.025465,1364.913493,1258.19152,0.0,0.0,0.0,Methane
171,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,187.6,229.6,201.2,210.6,210.6,216.9,223.3,226.2,232.5,233.8,262.6,210.2,218.1,171.2,159.6,161.0,191.6,192.1,198.7,198.1,323.3,359.3,364.2,366.4,364.8,366.8,442.0,529.1,664.9,707.4,713.466,0.0,0.0,0.0,Carbon Dioxide
172,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,719.31513,726.302455,741.991379,730.532504,681.674629,708.389553,699.670374,714.165394,784.922814,807.642635,813.972455,827.111204,820.403153,831.545302,865.454651,887.6526,934.311573,953.345946,1007.127119,1066.540492,1152.237465,1225.507797,1268.382129,1419.788062,1427.498394,1406.123927,1552.674544,1766.27516,1824.647577,1684.611594,1636.389411,0.0,0.0,0.0,Nitrous Oxide
173,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
174,Burundi,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1506.842735,1565.4227839999999,1557.624432,1536.643281,1431.245629,1477.300777,1468.392857,1506.406635,1522.077814,1548.5369210000001,1595.543526,1572.529061,1558.722796,1542.204231,1598.0728649999999,1652.9451,1783.553158,1840.524116,1956.551874,2091.039333,2401.692891,2592.986414,2642.563937,2993.495561,2960.549084,2934.270309,3319.483953,3903.6100969999998,4096.573042,3756.925087,3608.0469310000003,0.0,0.0,0.0,Total
175,Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,312.16578000000004,306.53270299999997,347.372626,339.875448,323.08977,373.75859299999996,359.431307,377.16162299999996,407.909337,457.475452,459.769567,502.871939,537.45091,562.509082,567.885254,600.308426,663.18884,599.598853,613.664867,657.85528,692.985594,718.4405999999999,679.666206,658.800811,654.6586179999999,660.885723,705.923267,728.25361,738.7057530000001,762.4982970000001,773.283239,0.0,0.0,0.0,Total
176,Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.150374,78.004178,85.522982,87.779285,84.388089,87.754393,82.046514,82.298636,84.135757,81.757879,78.05,76.539964,78.494928,77.954892,83.909856,83.82482,82.443187,80.431554,80.334921,85.113288,88.224155,89.2332,90.422245,91.771289,93.065334,94.406878,95.785023,87.993168,88.471312,89.104457,93.207601,0.0,0.0,0.0,Methane
177,Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
178,Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.215406,58.728525,78.949644,78.996163,62.801681,84.3042,54.984793,64.762987,75.67358,80.117573,75.919567,67.831975,66.955982,65.45419,67.975398,64.983606,62.045653,59.167299,57.629946,62.141992,64.061439,62.4074,63.643961,65.029522,65.193284,66.578845,67.238244,55.560442,55.534441,56.19384,59.475638,0.0,0.0,0.0,Nitrous Oxide
179,Cabo Verde,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,183.8,169.8,182.9,173.1,175.9,201.7,222.4,230.1,248.1,295.6,305.8,358.5,392.0,419.1,416.0,451.5,518.7,460.0,475.7,510.6,540.7,566.8,525.6,502.0,496.4,499.9,542.9,584.7,594.7,617.2,620.6,0.0,0.0,0.0,Carbon Dioxide
180,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
181,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2726.293386,2780.310689,2967.414793,3054.778296,3013.7634,3307.432504,3513.502612,3440.402321,3333.57083,3710.594138,3391.025247,3211.014074,3373.932102,3526.270129,3687.723157,3626.980784,3985.447091,4126.750397,4149.410903,4356.17061,4322.260916,4537.479758,4322.3258,4336.903841,4322.347283,4584.257925,4361.962991,4888.944856,4823.181722,4834.090588,4784.592654,0.0,0.0,0.0,Nitrous Oxide
182,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12141.99442,11737.77894,12035.32596,12724.32298,11490.485,13843.38702,13858.4145,14014.40698,13952.98196,14800.56694,13952.62692,13948.40124,14161.48807,15325.11739,15023.91422,16210.74355,17100.81901,17398.20447,17590.99243,18004.89789,18190.34836,18960.69985,18411.68385,18266.42785,17775.69185,17666.30835,17905.72829,18279.10072,18302.14566,18056.7931,17836.42554,0.0,0.0,0.0,Methane
183,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1260.416,1304.384,1348.352,1384.992,1425.296,1470.8,1529.8,1640.6,1882.2,1907.1,1963.0,2152.6,2210.9,2378.2,2377.8,2657.5,2963.0,3660.73,4055.5,4745.0,5140.8,5363.7,5673.9,5737.6,6947.2,8432.6,11066.4,12660.5,13555.7,18093.2,18652.8,0.0,0.0,0.0,Carbon Dioxide
184,Cambodia,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16128.703806,15822.473629,16351.092753,17164.093276,15929.5444,18621.619523999998,18901.717112,19095.409301,19168.75279,20418.261078,19306.652167,19312.015314,19746.320172,21229.587519,21089.437377,22495.224334,24049.266101,25185.684867,25795.903333,27106.0685,27653.409276,28861.879608000003,28407.90965,28340.931690999998,29045.239133,30683.166274999996,33334.091281,35828.545576,36681.027382,40984.083688,41273.818194,0.0,0.0,0.0,Total
185,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hydrofluoro Carbon
186,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2900.0,6966.2,6846.8,5766.9,4619.3,4679.5,4755.4,4862.4,5040.5,4788.4,5209.1,5156.8,5133.3,5206.0,5122.6,5016.3,5091.7,6131.5,6393.5,7032.4,7014.4,6801.5,6866.7,7526.8,8222.8,8500.2,8974.7,9076.0,9749.7,9557.3,9928.4,0.0,0.0,0.0,Carbon Dioxide
187,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22306.596738,30174.691276,29741.737814,27250.728462,80369.0164,79997.01734,80980.33166,81862.3346,83463.89624,83295.22206,85390.69989999999,84167.07479,83965.46468,85396.41887,83582.66326,84785.06524,83606.99385,84086.26006,83902.60587,83821.21588,83828.32388,83222.80976999999,83440.46036,85040.73284,86158.13682,87844.1785,88990.72864,88131.29060000001,88991.12444,89162.77608,90125.59882,0.0,0.0,0.0,Total
188,Cameroon,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14246.12853,18086.73452,17743.57551,16316.48901,14796.86,14383.79167,15090.75833,15702.99,16594.53917,16738.50333,17725.8325,16959.23149,16829.64548,17504.42697,16511.68846,17049.33494,16363.80362,15958.9273,15682.41598,15105.21466,14852.86833,14523.08322,14744.6956,15502.72048,16015.68786,17335.17774,17786.41228,16892.57183,17049.17887,17422.17091,17797.74545,0.0,0.0,0.0,Methane
